channelTotalViews,url,duration,date,title,numberOfSubscribers,channelDescription,channelTotalVideos,channelJoinedDate
166545068,https://www.youtube.com/watch?v=30oY6Da7958,1:00,6 months ago,The Kola Bokinni Round | The Whitehouse | Proper Tasty Pub Quiz,103000,"Welcome to the M&S YouTube channel! Here you'll find some food styling top tips, gorgeous recipes, Cooking with the Stars extras and interviews with the famous faces behind our campaigns!",1610,"Oct 19, 2009"
166545068,https://www.youtube.com/watch?v=CULj66HtZdY,0:30,6 months ago,M&S Christmas Gifts | M&S FOOD,103000,"Welcome to the M&S YouTube channel! Here you'll find some food styling top tips, gorgeous recipes, Cooking with the Stars extras and interviews with the famous faces behind our campaigns!",1610,"Oct 19, 2009"
166545068,https://www.youtube.com/watch?v=k9fk_4_Hsqs,1:04,6 months ago,The Binky Felstead Round | Made in Chelsea | Proper Tasty Pub Quiz,103000,"Welcome to the M&S YouTube channel! Here you'll find some food styling top tips, gorgeous recipes, Cooking with the Stars extras and interviews with the famous faces behind our campaigns!",1610,"Oct 19, 2009"
166545068,https://www.youtube.com/watch?v=R-ZeNgSzSC4,1:04,6 months ago,The Binky Felstead Round | Moana Rap | Proper Tasty Pub Quiz,103000,"Welcome to the M&S YouTube channel! Here you'll find some food styling top tips, gorgeous recipes, Cooking with the Stars extras and interviews with the famous faces behind our campaigns!",1610,"Oct 19, 2009"
166545068,https://www.youtube.com/watch?v=sVHiDpPXako,1:30,6 months ago,M&S Christmas Clothing & Home | 2024 Christmas Advert,103000,"Welcome to the M&S YouTube channel! Here you'll find some food styling top tips, gorgeous recipes, Cooking with the Stars extras and interviews with the famous faces behind our campaigns!",1610,"Oct 19, 2009"
166545068,https://www.youtube.com/watch?v=QTTzlhq82tE,1:30,6 months ago,M&S Christmas Food | 2024 Christmas Advert,103000,"Welcome to the M&S YouTube channel! Here you'll find some food styling top tips, gorgeous recipes, Cooking with the Stars extras and interviews with the famous faces behind our campaigns!",1610,"Oct 19, 2009"
166545068,https://www.youtube.com/watch?v=1K6GjUaL-ds,1:00,7 months ago,The Jordan Stephens Round | Halloween Costume | Proper Tasty Pub Quiz,103000,"Welcome to the M&S YouTube channel! Here you'll find some food styling top tips, gorgeous recipes, Cooking with the Stars extras and interviews with the famous faces behind our campaigns!",1610,"Oct 19, 2009"
166545068,https://www.youtube.com/watch?v=-6e2v2T8x88,0:57,7 months ago,The Jordan Stephens Round | Coke | Proper Tasty Pub Quiz,103000,"Welcome to the M&S YouTube channel! Here you'll find some food styling top tips, gorgeous recipes, Cooking with the Stars extras and interviews with the famous faces behind our campaigns!",1610,"Oct 19, 2009"
166545068,https://www.youtube.com/watch?v=vv5exkZnKSE,0:38,7 months ago,The Jordan Stephens Round | Snack Break | Proper Tasty Pub Quiz,103000,"Welcome to the M&S YouTube channel! Here you'll find some food styling top tips, gorgeous recipes, Cooking with the Stars extras and interviews with the famous faces behind our campaigns!",1610,"Oct 19, 2009"
166545068,https://www.youtube.com/watch?v=--nP0B9Y7lA,0:53,7 months ago,The Susie Dent Round | Nod-crafty | Proper Tasty Pub Quiz,103000,"Welcome to the M&S YouTube channel! Here you'll find some food styling top tips, gorgeous recipes, Cooking with the Stars extras and interviews with the famous faces behind our campaigns!",1610,"Oct 19, 2009"
166545068,https://www.youtube.com/watch?v=H9LklaDJwJU,0:57,7 months ago,The Susie Dent Round | Dictionary | Proper Tasty Pub Quiz,103000,"Welcome to the M&S YouTube channel! Here you'll find some food styling top tips, gorgeous recipes, Cooking with the Stars extras and interviews with the famous faces behind our campaigns!",1610,"Oct 19, 2009"
166545068,https://www.youtube.com/watch?v=_0359hRelBM,0:37,7 months ago,The Susie Dent Round | Apple Crumble | Proper Tasty Pub Quiz,103000,"Welcome to the M&S YouTube channel! Here you'll find some food styling top tips, gorgeous recipes, Cooking with the Stars extras and interviews with the famous faces behind our campaigns!",1610,"Oct 19, 2009"
166545068,https://www.youtube.com/watch?v=VYv-bh9pJj0,0:49,7 months ago,The Professor Green Round | Beans | Proper Tasty Pub Quiz,103000,"Welcome to the M&S YouTube channel! Here you'll find some food styling top tips, gorgeous recipes, Cooking with the Stars extras and interviews with the famous faces behind our campaigns!",1610,"Oct 19, 2009"
166545068,https://www.youtube.com/watch?v=0txSc1m-2TU,0:46,7 months ago,The Professor Green Round | Roast | Proper Tasty Pub Quiz,103000,"Welcome to the M&S YouTube channel! Here you'll find some food styling top tips, gorgeous recipes, Cooking with the Stars extras and interviews with the famous faces behind our campaigns!",1610,"Oct 19, 2009"
166545068,https://www.youtube.com/watch?v=Rk7V7zpzyEA,0:51,7 months ago,The Professor Green Round | Beans | Proper Tasty Pub Quiz,103000,"Welcome to the M&S YouTube channel! Here you'll find some food styling top tips, gorgeous recipes, Cooking with the Stars extras and interviews with the famous faces behind our campaigns!",1610,"Oct 19, 2009"
166545068,https://www.youtube.com/watch?v=D2HdQdfqiUs,4:47,7 months ago,Halloween | New in the Foodhall | M&S FOOD,103000,"Welcome to the M&S YouTube channel! Here you'll find some food styling top tips, gorgeous recipes, Cooking with the Stars extras and interviews with the famous faces behind our campaigns!",1610,"Oct 19, 2009"
166545068,https://www.youtube.com/watch?v=OhFe-VNPi4I,1:01,7 months ago,Heritage Gold Pork | Farm to Foodhall | M&S FOOD,103000,"Welcome to the M&S YouTube channel! Here you'll find some food styling top tips, gorgeous recipes, Cooking with the Stars extras and interviews with the famous faces behind our campaigns!",1610,"Oct 19, 2009"
166545068,https://www.youtube.com/watch?v=yXRXshUJ8Co,3:42,7 months ago,Collection Indian | New in the Foodhall | M&S FOOD,103000,"Welcome to the M&S YouTube channel! Here you'll find some food styling top tips, gorgeous recipes, Cooking with the Stars extras and interviews with the famous faces behind our campaigns!",1610,"Oct 19, 2009"
166545068,https://www.youtube.com/watch?v=VkRvbP3HVc8,31:01,7 months ago,"S1, Ep 3 | Being there for your young minds | Supporting their mental health",103000,"Welcome to the M&S YouTube channel! Here you'll find some food styling top tips, gorgeous recipes, Cooking with the Stars extras and interviews with the famous faces behind our campaigns!",1610,"Oct 19, 2009"
166545068,https://www.youtube.com/watch?v=wB7Tt3CPi88,0:43,7 months ago,The Jill Scott Round | Pineapple on Pizza | Proper Tasty Pub Quiz,103000,"Welcome to the M&S YouTube channel! Here you'll find some food styling top tips, gorgeous recipes, Cooking with the Stars extras and interviews with the famous faces behind our campaigns!",1610,"Oct 19, 2009"
166545068,https://www.youtube.com/watch?v=mzlo2U9SBtU,0:45,7 months ago,The Jill Scott Round | Services | Proper Tasty Pub Quiz,103000,"Welcome to the M&S YouTube channel! Here you'll find some food styling top tips, gorgeous recipes, Cooking with the Stars extras and interviews with the famous faces behind our campaigns!",1610,"Oct 19, 2009"
166545068,https://www.youtube.com/watch?v=2-YBpKTxpNE,0:47,7 months ago,The Jill Scott Round | Gastropub | Proper Tasty Pub Quiz,103000,"Welcome to the M&S YouTube channel! Here you'll find some food styling top tips, gorgeous recipes, Cooking with the Stars extras and interviews with the famous faces behind our campaigns!",1610,"Oct 19, 2009"
166545068,https://www.youtube.com/watch?v=UKeZPjwysDc,0:52,7 months ago,The Jamie Redknapp Round | Gastropub | Proper Tasty Pub Quiz,103000,"Welcome to the M&S YouTube channel! Here you'll find some food styling top tips, gorgeous recipes, Cooking with the Stars extras and interviews with the famous faces behind our campaigns!",1610,"Oct 19, 2009"
166545068,https://www.youtube.com/watch?v=Wq8V_Bnl15Y,0:50,7 months ago,The Jamie Redknapp Round | Cabbage Patch Kids | Proper Tasty Pub Quiz,103000,"Welcome to the M&S YouTube channel! Here you'll find some food styling top tips, gorgeous recipes, Cooking with the Stars extras and interviews with the famous faces behind our campaigns!",1610,"Oct 19, 2009"
166545068,https://www.youtube.com/watch?v=YHbfYcppPwQ,0:49,7 months ago,The Jamie Redknapp Round | Beatboxing | Proper Tasty Pub Quiz,103000,"Welcome to the M&S YouTube channel! Here you'll find some food styling top tips, gorgeous recipes, Cooking with the Stars extras and interviews with the famous faces behind our campaigns!",1610,"Oct 19, 2009"
166545068,https://www.youtube.com/watch?v=hBS11Vwmmns,4:14,7 months ago,Hot Desserts | New in the Foodhall | M&S FOOD,103000,"Welcome to the M&S YouTube channel! Here you'll find some food styling top tips, gorgeous recipes, Cooking with the Stars extras and interviews with the famous faces behind our campaigns!",1610,"Oct 19, 2009"
166545068,https://www.youtube.com/watch?v=L-rtFZqJnkA,0:41,8 months ago,Gastropub | M&S Food,103000,"Welcome to the M&S YouTube channel! Here you'll find some food styling top tips, gorgeous recipes, Cooking with the Stars extras and interviews with the famous faces behind our campaigns!",1610,"Oct 19, 2009"
166545068,https://www.youtube.com/watch?v=VQtm5X3xDic,0:49,8 months ago,The Pixie Lott Round | Quail Eggs | Proper Tasty Pub Quiz,103000,"Welcome to the M&S YouTube channel! Here you'll find some food styling top tips, gorgeous recipes, Cooking with the Stars extras and interviews with the famous faces behind our campaigns!",1610,"Oct 19, 2009"
166545068,https://www.youtube.com/watch?v=QauzoC0bVMQ,1:00,8 months ago,The Pixie Lott Round | Gastropub | Proper Tasty Pub Quiz,103000,"Welcome to the M&S YouTube channel! Here you'll find some food styling top tips, gorgeous recipes, Cooking with the Stars extras and interviews with the famous faces behind our campaigns!",1610,"Oct 19, 2009"
166545068,https://www.youtube.com/watch?v=Ip4RVDEBTk8,0:54,8 months ago,The Pixie Lott Round | Champagne | Proper Tasty Pub Quiz,103000,"Welcome to the M&S YouTube channel! Here you'll find some food styling top tips, gorgeous recipes, Cooking with the Stars extras and interviews with the famous faces behind our campaigns!",1610,"Oct 19, 2009"
